893	5	1 1 1 2 7
894	4	1 2 2 7
895	2	1 11
896	6	1 1 1 1 1 7
897	6	1 1 1 1 1 7
898	4	1 1 1 9
899	3	1 2 9
900	3	2 2 8
901	1	12
902	7	1 1 1 1 1 1 6
903	3	1 2 9
904	2	1 11
905	7	1 1 1 1 1 2 5
906	5	1 1 1 2 7
907	8	1 1 1 1 1 2 2 3
908	6	1 1 1 1 3 5
909	5	1 1 1 2 7
910	6	1 1 1 1 2 6
911	3	1 2 9
912	9	1 1 1 1 1 1 1 2 3
913	3	1 2 9
914	3	1 3 8
915	8	1 1 1 1 1 1 2 4
916	2	1 11
917	4	1 1 3 7
918	9	1 1 1 1 1 1 1 1 4
919	4	1 1 1 9
920	6	1 1 1 1 1 7
921	5	1 1 1 2 7
922	6	1 1 1 1 1 7
923	5	1 1 1 3 6
924	1	12
925	5	1 1 1 1 8
926	6	1 1 1 1 1 7
927	7	1 1 1 1 1 2 5
928	6	1 1 1 2 2 5
929	5	1 1 1 3 6
930	5	1 1 1 1 8
931	7	1 1 1 1 1 1 6
932	8	1 1 1 1 1 1 2 4
933	5	1 1 1 3 6
934	4	1 1 3 7
935	8	1 1 1 1 1 1 2 4
936	10	1 1 1 1 1 1 1 1 1 3
937	7	1 1 1 1 1 1 6
938	5	1 1 3 3 4
939	9	1 1 1 1 1 1 1 1 4
940	7	1 1 1 1 1 3 4
941	5	1 1 1 1 8
942	7	1 1 1 1 2 3 3
943	2	1 11
944	9	1 1 1 1 1 1 1 2 3
945	4	1 1 4 6
946	8	1 1 1 1 1 1 1 5
947	3	1 5 6
948	9	1 1 1 1 1 1 1 1 4
949	7	1 1 1 1 1 2 5
950	8	1 1 1 1 1 1 3 3
951	8	1 1 1 1 1 1 2 4
952	4	1 1 2 8
953	6	1 1 1 1 1 7
954	4	1 1 2 8
955	8	1 1 1 1 1 2 2 3
956	3	1 1 10
957	3	1 1 10
958	6	1 1 1 1 1 7
959	6	1 1 1 1 2 6
960	3	1 1 10
961	5	1 1 1 3 6
962	5	1 1 2 4 4
963	5	1 1 2 3 5
964	7	1 1 1 1 1 1 6
965	3	1 1 10
966	9	1 1 1 1 1 1 1 1 4
967	9	1 1 1 1 1 1 1 1 4
968	6	1 1 1 1 2 6
969	7	1 1 1 1 1 2 5
970	5	1 1 1 2 7
971	7	1 1 1 1 1 2 5
972	7	1 1 1 1 1 2 5
973	4	1 1 1 9
974	4	1 1 2 8
975	4	1 2 3 6
976	8	1 1 1 1 1 1 2 4
977	3	1 1 10
978	7	1 1 1 1 1 3 4
979	6	1 1 1 1 1 7
980	3	1 4 7
981	9	1 1 1 1 1 1 1 2 3
982	4	1 1 3 7
983	7	1 1 1 1 1 2 5
984	3	1 2 9
985	2	1 11
986	8	1 1 1 1 1 1 2 4
987	3	1 3 8
988	4	1 1 1 9
989	7	1 1 1 1 1 1 6
990	5	1 1 1 2 7
991	3	1 2 9
992	1	12
993	6	1 1 1 1 1 7
994	3	1 1 10
995	5	1 1 1 2 7
996	4	1 2 2 7
997	8	1 1 1 1 1 1 3 3
998	6	1 1 1 1 2 6
999	5	1 1 1 1 8
1000	7	1 1 1 1 2 3 3
1001	7	1 1 1 1 1 2 5
1002	5	1 1 1 4 5
1003	7	1 1 1 1 1 2 5
1004	8	1 1 1 1 1 1 2 4
1005	9	1 1 1 1 1 1 1 2 3
1006	5	1 1 2 3 5
1007	6	1 1 1 1 1 7
1008	7	1 1 1 1 1 1 6
1009	4	1 1 1 9
1010	10	1 1 1 1 1 1 1 1 1 3
1011	9	1 1 1 1 1 1 1 1 4
1012	2	10 2
1013	6	1 1 1 1 3 5
1014	3	1 1 10
1015	7	1 1 1 1 1 1 6
1016	6	1 1 1 1 2 6
1017	6	1 1 1 1 2 6
1018	4	1 1 1 9
1019	6	1 1 1 1 1 7
1020	6	1 1 1 1 2 6
1021	3	1 1 10
1022	9	1 1 1 1 1 1 1 2 3
1023	2	1 11
1024	6	1 1 1 1 2 6
1025	2	10 2
1026	4	1 1 2 8
1027	4	1 1 2 8
1028	3	1 1 10
1029	6	1 1 1 1 1 7
1030	6	1 1 1 1 1 7
1031	6	1 1 1 1 4 4
1032	5	1 1 1 2 7
1033	8	1 1 1 1 1 1 1 5
1034	5	1 1 1 1 8
1035	3	1 1 10
1036	5	1 1 1 1 8
1037	6	1 1 1 2 2 5
1038	4	1 1 1 9
1039	4	1 1 1 9
1040	4	1 1 1 9
1041	5	1 1 2 3 5
1042	7	1 1 1 1 1 1 6
1043	9	1 1 1 1 1 1 1 1 4
1044	3	1 1 10
1045	9	1 1 1 1 1 1 1 2 3
1046	8	1 1 1 1 1 1 2 4
1047	2	1 11
1048	4	1 1 4 6
1049	3	1 2 9
1050	9	1 1 1 1 1 1 1 2 3
1051	2	1 11
1052	5	1 1 2 3 5
1053	3	1 1 10
1054	9	1 1 1 1 1 1 1 1 4
1055	5	1 1 1 1 8
1056	8	1 1 1 1 1 1 2 4
1057	8	1 1 1 1 1 1 1 5
1058	5	1 1 1 1 8
1059	7	1 1 1 1 1 2 5
1060	6	1 1 1 1 1 7
1061	8	1 1 1 1 1 1 2 4
1062	2	1 11
1063	3	1 1 10
1064	6	1 1 1 1 1 7
1065	8	1 1 1 1 1 2 2 3
1066	5	1 2 2 2 5
1067	4	1 1 1 9
1068	3	2 3 7
1069	4	1 1 2 8
1070	10	1 1 1 1 1 1 1 1 1 3
1071	6	1 1 1 2 3 4
1072	3	1 3 8
1073	2	1 11
1074	5	1 1 1 1 8
1075	5	1 1 1 1 8
1076	6	1 1 1 1 1 7
1077	9	1 1 1 1 1 1 1 1 4
1078	7	1 1 1 1 1 2 5
1079	3	1 5 6
1080	4	1 1 2 8
1081	7	1 1 1 1 1 3 4
1082	6	1 1 1 1 1 7
1083	11	1 1 1 1 1 1 1 1 1 1 2
1084	8	1 1 1 1 1 1 2 4
1085	10	1 1 1 1 1 1 1 1 1 3
1086	6	1 1 1 1 2 6
1087	9	1 1 1 1 1 1 1 2 3
1088	4	1 1 2 8
1089	5	1 1 1 3 6
1090	6	1 1 1 1 2 6
1091	4	1 2 3 6
1092	2	3 9
1093	4	1 2 4 5
1094	4	1 1 2 8
1095	2	3 9
1096	4	1 1 1 9
1097	7	1 1 1 1 2 2 4
1098	6	1 1 1 1 1 7
1099	5	1 1 3 3 4
1100	6	1 1 1 1 1 7
1101	6	1 1 1 1 1 7
1102	4	1 1 1 9
1103	5	1 1 1 1 8
1104	4	1 1 1 9
1105	3	1 1 10
1106	6	1 1 1 1 1 7
1107	6	1 1 1 1 2 6
1108	4	1 1 2 8
1109	3	1 1 10
1110	8	1 1 1 1 1 1 1 5
1111	3	1 1 10
1112	6	1 1 1 1 3 5
1113	4	1 1 1 9
1114	1	12
1115	2	10 2
1116	5	1 1 1 2 7
1117	5	1 1 1 2 7
1118	5	1 1 1 1 8
1119	5	1 1 1 2 7
1120	7	1 1 1 1 1 1 6
1121	3	1 2 9
1122	4	1 1 2 8
1123	5	1 1 1 2 7
1124	5	1 1 1 1 8
1125	3	2 2 8
1126	9	1 1 1 1 1 1 1 1 4
1127	6	1 1 1 1 3 5
1128	10	1 1 1 1 1 1 1 1 1 3
1129	7	1 1 1 1 1 1 6
1130	8	1 1 1 1 1 1 1 5
1131	8	1 1 1 1 1 1 1 5
1132	5	1 1 1 1 8
1133	2	1 11
1134	3	1 1 10
1135	7	1 1 1 1 1 2 5
1136	3	1 1 10
1137	4	1 1 1 9
1138	11	1 1 1 1 1 1 1 1 1 1 2
1139	7	1 1 1 1 1 1 6
1140	8	1 1 1 1 1 1 1 5
1141	3	1 4 7
1142	4	1 1 2 8
1143	5	1 1 2 3 5
1144	8	1 1 1 1 1 1 2 4
1145	7	1 1 1 1 1 1 6
1146	5	1 1 1 1 8
1147	7	1 1 1 1 2 2 4
1148	3	1 1 10
1149	3	1 3 8
1150	8	1 1 1 1 1 1 2 4
1151	6	1 1 1 1 1 7
1152	5	1 1 1 3 6
1153	6	1 1 1 1 1 7
1154	6	1 1 1 1 2 6
1155	5	1 1 1 1 8
1156	6	1 1 1 1 2 6
1157	2	1 11
1158	5	1 1 1 2 7
1159	4	1 1 3 7
1160	3	1 1 10
1161	5	1 1 1 1 8
1162	7	1 1 1 1 1 3 4
1163	3	1 1 10
1164	5	1 1 1 2 7
1165	4	1 1 1 9
1166	3	1 2 9
1167	10	1 1 1 1 1 1 1 1 1 3
1168	2	10 2
1169	6	1 1 1 1 2 6
1170	9	1 1 1 1 1 1 1 1 4
1171	6	1 1 1 1 2 6
1172	8	1 1 1 1 1 1 1 5
1173	7	1 1 1 1 1 3 4
1174	7	1 1 1 1 1 3 4
1175	4	1 1 2 8
1176	7	1 1 1 1 1 1 6
1177	6	1 1 1 1 2 6
1178	9	1 1 1 1 1 1 1 1 4
1179	7	1 1 1 1 1 1 6
1180	6	1 1 1 1 2 6
1181	6	1 1 1 1 2 6
1182	8	1 1 1 1 1 1 1 5
1183	8	1 1 1 1 1 1 1 5
1184	7	1 1 1 1 1 2 5
1185	3	1 3 8
1186	3	1 1 10
1187	9	1 1 1 1 1 1 1 2 3
1188	4	1 1 1 9
1189	6	1 1 1 1 1 7
1190	2	1 11
1191	6	1 1 1 1 2 6
1192	3	1 1 10
1193	4	1 1 1 9
1194	2	5 7
1195	5	1 1 2 2 6
1196	5	1 1 1 3 6
1197	5	1 1 1 2 7
1198	1	12
1199	4	1 1 2 8
1200	6	1 1 1 1 3 5
1201	2	4 8
1202	6	1 1 1 1 3 5
1203	4	1 1 2 8
1204	4	1 1 1 9
1205	4	1 1 1 9
1206	4	1 1 2 8
1207	4	1 1 3 7
1208	5	1 1 1 2 7
1209	6	1 1 1 1 3 5
1210	7	1 1 1 1 1 3 4
1211	3	1 1 10
1212	3	1 1 10
1213	4	1 1 1 9
1214	3	1 1 10
1215	4	1 1 1 9
1216	3	1 1 10
1217	5	1 1 1 3 6
1218	6	1 1 1 2 2 5
1219	1	12
1220	5	1 1 1 1 8
1221	4	1 1 2 8
1222	4	1 1 2 8
1223	7	1 1 1 1 1 1 6
1224	2	4 8
1225	5	1 1 1 2 7
1226	2	10 2
1227	3	1 1 10
1228	2	1 11
1229	5	1 1 1 2 7
1230	9	1 1 1 1 1 1 1 1 4
1231	9	1 1 1 1 1 1 1 2 3
1232	7	1 1 1 1 1 2 5
1233	6	1 1 1 1 1 7
1234	4	1 1 2 8
1235	6	1 1 1 1 1 7
1236	6	1 1 1 1 2 6
1237	5	1 1 1 2 7
1238	3	1 1 10
1239	7	1 1 1 1 1 2 5
1240	4	1 1 2 8
1241	7	1 1 1 1 1 1 6
1242	7	1 1 1 1 2 2 4
1243	9	1 1 1 1 1 1 1 1 4
1244	4	1 1 3 7
1245	5	1 1 1 3 6
1246	6	1 1 1 1 1 7
1247	7	1 1 1 1 1 1 6
1248	8	1 1 1 1 1 1 3 3
1249	8	1 1 1 1 1 1 1 5
1250	4	1 1 1 9
1251	8	1 1 1 1 1 1 2 4
1252	2	1 11
1253	4	1 1 1 9
1254	3	1 1 10
1255	2	3 9
1256	7	1 1 1 1 1 1 6
1257	7	1 1 1 1 1 1 6
1258	7	1 1 1 1 1 2 5
1259	7	1 1 1 1 1 1 6
1260	2	1 11
1261	5	1 1 1 2 7
1262	2	5 7
1263	7	1 1 1 1 1 3 4
1264	9	1 1 1 1 1 1 1 2 3
1265	6	1 1 1 1 1 7
1266	7	1 1 1 1 1 1 6
1267	2	10 2
1268	4	1 1 1 9
1269	4	1 1 1 9
1270	4	1 1 2 8
1271	8	1 1 1 1 1 1 1 5
1272	10	1 1 1 1 1 1 1 1 1 3
1273	4	1 1 2 8
1274	7	1 1 1 1 1 2 5
1275	10	1 1 1 1 1 1 1 1 1 3
1276	3	1 5 6
1277	8	1 1 1 1 1 1 1 5
1278	7	1 1 1 1 1 1 6
1279	5	1 1 1 3 6
1280	3	1 5 6
1281	10	1 1 1 1 1 1 1 1 1 3
1282	8	1 1 1 1 1 1 2 4
1283	4	1 1 2 8
1284	3	1 1 10
1285	6	1 1 1 1 2 6
1286	1	12
1287	2	3 9
1288	2	1 11
1289	7	1 1 1 1 1 1 6
1290	3	1 1 10
1291	2	1 11
1292	7	1 1 1 1 1 2 5
1293	5	1 1 1 2 7
1294	5	1 1 1 1 8
1295	5	1 1 1 1 8
1296	5	1 1 1 1 8
1297	2	1 11
1298	8	1 1 1 1 1 1 1 5
1299	3	1 2 9
1300	2	1 11
1301	1	12
1302	4	1 1 1 9
1303	2	1 11
1304	4	1 1 4 6
1305	4	1 1 1 9
1306	8	1 1 1 1 1 1 1 5
1307	4	1 1 3 7
1308	7	1 1 1 1 1 2 5
1309	2	5 7
1310	5	1 1 1 2 7
1311	6	1 1 1 2 2 5
1312	8	1 1 1 1 1 1 1 5
